"事故類型及型態子類別名稱","發生年度","發生月份","發生日期","發生時間","天候名稱","光線名稱","速限.第1當事者","道路型態子類別名稱","事故位置子類別名稱","路面狀況.路面鋪裝名稱","路面狀況.路面狀態名稱","道路障礙.視距品質名稱","號誌.號誌動作名稱","車道劃分設施.分向設施大類別名稱","車道劃分設施.分道設施.快慢車道間名稱","車道劃分設施.分道設施.路面邊線名稱","當事者事故發生時年齡","行動電話或電腦或其他相類功能裝置名稱","經度","緯度","縣市","鄉鎮"
"穿越道路中","2023",6,4,0,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"直路","慢車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",30,"未使用",120.3071,22.76451,"高雄市","橋頭區"
"穿越道路中","2023",6,4,0,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"直路","慢車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",53,"未使用",120.3071,22.76451,"高雄市","橋頭區"
"撞路樹、電桿","2023",6,4,7,"晴","日間自然光線",50,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",39,"未使用",120.579907,22.397543,"屏東縣","枋寮鄉"
"路口交岔撞","2023",6,4,8,"晴","日間自然光線",40,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","有",40,"未使用",120.788901,23.828085,"南投縣","集集鎮"
"路口交岔撞","2023",6,4,8,"晴","日間自然光線",40,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","有",85,"未使用",120.788901,23.828085,"南投縣","集集鎮"
"路口交岔撞","2023",6,4,8,"晴","日間自然光線",40,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","有",82,"未使用",120.788901,23.828085,"南投縣","集集鎮"
"側撞","2023",6,4,14,"陰","日間自然光線",40,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",78,"未使用",120.622323,22.710205,"屏東縣","瑪家鄉"
"側撞","2023",6,4,14,"陰","日間自然光線",40,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",19,"未使用",120.622323,22.710205,"屏東縣","瑪家鄉"
"撞交通島","2023",6,4,22,"雨","夜間(或隧道、地下道、涵洞)有照明",60,"高架道路","交通島(含槽化線)","柏油","濕潤","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",22,"不明",120.740646,24.382798,"新北市","土城區"
"路口交岔撞","2023",6,5,9,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",72,"不明",120.352155,23.84006,"彰化縣","大城鄉"
"路口交岔撞","2023",6,5,9,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",45,"不明",120.352155,23.84006,"彰化縣","大城鄉"
"路口交岔撞","2023",6,5,9,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",68,"不明",120.352155,23.84006,"彰化縣","大城鄉"
"對向擦撞","2023",6,5,17,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",22,"未使用",120.344527,22.635953,"高雄市","三民區"
"對向擦撞","2023",6,5,17,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",72,"未使用",120.344527,22.635953,"高雄市","三民區"
"其他","2023",6,6,7,"晴","日間自然光線",60,"四岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","快慢車道分隔線","有",59,"不明",121.766372,24.710803,"宜蘭縣","五結鄉"
"其他","2023",6,6,7,"晴","日間自然光線",60,"四岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","快慢車道分隔線","有",41,"不明",121.766372,24.710803,"宜蘭縣","五結鄉"
"其他","2023",6,6,7,"晴","日間自然光線",60,"四岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","快慢車道分隔線","有",50,"不明",121.766372,24.710803,"宜蘭縣","五結鄉"
"其他","2023",6,6,7,"晴","日間自然光線",60,"四岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","快慢車道分隔線","有",17,"不明",121.766372,24.710803,"宜蘭縣","五結鄉"
"穿越道路中","2023",6,6,8,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",80,"未使用",120.485683,22.69311,"屏東縣","屏東市"
"穿越道路中","2023",6,6,8,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",25,"未使用",120.485683,22.69311,"屏東縣","屏東市"
"撞號誌、標誌桿","2023",6,6,11,"晴","日間自然光線",50,"多岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",87,"未使用",121.647155,24.668865,"宜蘭縣","三星鄉"
"穿越道路中","2023",6,6,12,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",46,"未使用",120.53547,23.887285,"彰化縣","田尾鄉"
"穿越道路中","2023",6,6,12,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",68,"未使用",120.53547,23.887285,"彰化縣","田尾鄉"
"穿越道路中","2023",6,6,19,"陰","夜間(或隧道、地下道、涵洞)有照明",60,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",67,"未使用",121.444641,23.736165,"花蓮縣","鳳林鎮"
"穿越道路中","2023",6,6,19,"陰","夜間(或隧道、地下道、涵洞)有照明",60,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",43,"未使用",121.444641,23.736165,"花蓮縣","鳳林鎮"
"追撞","2023",6,6,21,"晴","夜間(或隧道、地下道、涵洞)有照明",60,"三岔路","交叉口附近","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","無",51,"不明",121.511817,25.104949,"臺北市","北投區"
"追撞","2023",6,6,21,"晴","夜間(或隧道、地下道、涵洞)有照明",60,"三岔路","交叉口附近","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","無",20,"不明",121.511817,25.104949,"臺北市","北投區"
"路上翻車、摔倒","2023",6,6,22,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",16,"未使用",120.757134,24.117798,"臺中市","太平區"
"其他","2023",6,7,0,"陰","日間自然光線",50,"三岔路","交叉口附近","柏油","乾燥","良好","無號誌","行車分向線","快慢車道分隔線","有",60,"未使用",121.75896,24.766706,"宜蘭縣","宜蘭市"
"其他","2023",6,7,0,"陰","日間自然光線",50,"三岔路","交叉口附近","柏油","乾燥","良好","無號誌","行車分向線","快慢車道分隔線","有",25,"未使用",121.75896,24.766706,"宜蘭縣","宜蘭市"
"其他","2023",6,7,0,"陰","日間自然光線",50,"三岔路","交叉口附近","柏油","乾燥","良好","無號誌","行車分向線","快慢車道分隔線","有",60,"未使用",121.75896,24.766706,"宜蘭縣","宜蘭市"
"撞號誌、標誌桿","2023",6,7,6,"晴","日間自然光線",60,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","正常","行車分向線","未繪設快慢車道分隔線","有",49,"未使用",121.835848,24.599063,"宜蘭縣","蘇澳鎮"
"衝出路外","2023",6,7,7,"晴","日間自然光線",50,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",17,"未使用",121.089882,24.854246,"新竹縣","新埔鎮"
"追撞","2023",6,7,7,"晴","日間自然光線",100,"高架道路","快車道","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",46,"未使用",121.441009,25.068347,"新北市","五股區"
"追撞","2023",6,7,7,"晴","日間自然光線",100,"高架道路","快車道","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",46,"不明",121.441009,25.068347,"新北市","五股區"
"追撞","2023",6,7,7,"晴","日間自然光線",100,"高架道路","快車道","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",44,"未使用",121.441009,25.068347,"新北市","五股區"
"追撞","2023",6,7,7,"晴","日間自然光線",100,"高架道路","快車道","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",64,"未使用",121.441009,25.068347,"新北市","五股區"
"其他","2023",6,7,8,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",62,"未使用",120.295811,22.756774,"高雄市","橋頭區"
"其他","2023",6,7,8,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",22,"不明",120.295811,22.756774,"高雄市","橋頭區"
"撞路樹、電桿","2023",6,7,13,"晴","日間自然光線",60,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",63,"不明",121.339449,23.337075,"花蓮縣","玉里鎮"
"衝出路外","2023",6,7,22,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",18,"未使用",121.47231,25.184866,"新北市","淡水區"
"衝出路外","2023",6,7,22,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",16,"非駕駛人",121.47231,25.184866,"新北市","淡水區"
"其他","2023",6,8,17,"晴","日間自然光線",30,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",38,"未使用",121.551606,25.021064,"臺北市","大安區"
"其他","2023",6,8,17,"晴","日間自然光線",30,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",83,"非駕駛人",121.551606,25.021064,"臺北市","大安區"
"路口交岔撞","2023",6,8,17,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",63,"未使用",120.18854,23.036841,"臺南市","南區"
"路口交岔撞","2023",6,8,17,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",44,"未使用",120.18854,23.036841,"臺南市","南區"
"撞動物","2023",6,8,20,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",49,"未使用",121.888322,25.023483,"新北市","貢寮區"
"撞路樹、電桿","2023",6,8,23,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",39,"不明",120.290532,23.794384,"雲林縣","麥寮鄉"
"側撞","2023",6,9,9,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","快慢車道分隔線","有",29,"未使用",121.088321,24.743939,"新竹縣","竹東鎮"
"側撞","2023",6,9,9,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","快慢車道分隔線","有",54,"未使用",121.088321,24.743939,"新竹縣","竹東鎮"
"側撞","2023",6,9,10,"晴","日間自然光線",30,"三岔路","交叉口附近","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",84,"未使用",120.374339,22.346172,"屏東縣","琉球鄉"
"側撞","2023",6,9,10,"晴","日間自然光線",30,"三岔路","交叉口附近","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",18,"未使用",120.374339,22.346172,"屏東縣","琉球鄉"
"側撞","2023",6,9,10,"晴","日間自然光線",30,"三岔路","交叉口附近","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",18,"未使用",120.374339,22.346172,"屏東縣","琉球鄉"
"穿越道路中","2023",6,9,10,"晴","日間自然光線",60,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",65,"非駕駛人",121.77852,24.774956,"宜蘭縣","壯圍鄉"
"穿越道路中","2023",6,9,10,"晴","日間自然光線",60,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",59,"未使用",121.77852,24.774956,"宜蘭縣","壯圍鄉"
"路口交岔撞","2023",6,9,14,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",85,"不明",120.480799,23.961302,"彰化縣","溪湖鎮"
"路口交岔撞","2023",6,9,14,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",61,"不明",120.480799,23.961302,"彰化縣","溪湖鎮"
"其他","2023",6,9,19,"雨","夜間(或隧道、地下道、涵洞)有照明",70,"直路","快車道","柏油","濕潤","良好","無號誌","中央分向島","快慢車道分隔線","有",34,"未使用",120.512021,23.69295,"雲林縣","斗六市"
"其他","2023",6,9,19,"雨","夜間(或隧道、地下道、涵洞)有照明",70,"直路","快車道","柏油","濕潤","良好","無號誌","中央分向島","快慢車道分隔線","有",24,"未使用",120.512021,23.69295,"雲林縣","斗六市"
"其他","2023",6,9,19,"雨","夜間(或隧道、地下道、涵洞)有照明",70,"直路","快車道","柏油","濕潤","良好","無號誌","中央分向島","快慢車道分隔線","有",23,"不明",120.512021,23.69295,"雲林縣","斗六市"
"撞路樹、電桿","2023",6,10,9,"晴","日間自然光線",30,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",67,"未使用",120.455956,24.028939,"彰化縣","福興鄉"
"同向擦撞","2023",6,10,9,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",61,"未使用",121.282504,24.930704,"桃園市","八德區"
"同向擦撞","2023",6,10,9,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",70,"未使用",121.282504,24.930704,"桃園市","八德區"
"同向擦撞","2023",6,10,9,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",29,"未使用",121.282504,24.930704,"桃園市","八德區"
"其他","2023",6,10,9,"晴","日間自然光線",40,"三岔路","交叉口附近","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",64,"未使用",120.68591,24.07147,"臺中市","大里區"
"路口交岔撞","2023",6,10,9,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",76,"未使用",121.829341,24.645428,"宜蘭縣","蘇澳鎮"
"路口交岔撞","2023",6,10,9,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",49,"未使用",121.829341,24.645428,"宜蘭縣","蘇澳鎮"
"路口交岔撞","2023",6,10,9,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",36,"未使用",121.829341,24.645428,"宜蘭縣","蘇澳鎮"
"撞路樹、電桿","2023",6,10,11,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",90,"未使用",121.270869,24.934464,"桃園市","八德區"
"路上翻車、摔倒","2023",6,10,15,"雨","日間自然光線",30,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",73,"未使用",121.422512,24.482085,"宜蘭縣","大同鄉"
"衝出路外","2023",6,10,16,"晴","日間自然光線",30,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",63,"未使用",120.675281,24.22476,"臺中市","大雅區"
"衝出路外","2023",6,10,16,"晴","日間自然光線",30,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",66,"未使用",120.675281,24.22476,"臺中市","大雅區"
"路上翻車、摔倒","2023",6,11,8,"雨","日間自然光線",50,"直路","路肩、路緣","柏油","濕潤","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",60,"未使用",120.897619,23.791065,"南投縣","水里鄉"
"撞路樹、電桿","2023",6,11,13,"陰","日間自然光線",50,"直路","其他","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",38,"不明",121.334713,23.29244,"花蓮縣","富里鄉"
"側撞","2023",6,11,14,"晴","日間自然光線",30,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","有",33,"未使用",120.461125,22.502198,"屏東縣","新園鄉"
"側撞","2023",6,11,14,"晴","日間自然光線",30,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","有",19,"未使用",120.461125,22.502198,"屏東縣","新園鄉"
"側撞","2023",6,12,8,"雨","日間自然光線",50,"三岔路","交叉口附近","柏油","濕潤","良好","正常","行車分向線","未繪設快慢車道分隔線","有",29,"不明",121.783329,25.148218,"基隆市","中正區"
"側撞","2023",6,12,8,"雨","日間自然光線",50,"三岔路","交叉口附近","柏油","濕潤","良好","正常","行車分向線","未繪設快慢車道分隔線","有",18,"不明",121.783329,25.148218,"基隆市","中正區"
"側撞","2023",6,12,8,"雨","日間自然光線",50,"三岔路","交叉口附近","柏油","濕潤","良好","正常","行車分向線","未繪設快慢車道分隔線","有",23,"不明",121.783329,25.148218,"基隆市","中正區"
"撞護欄(樁)","2023",6,12,12,"晴","日間自然光線",50,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",26,"未使用",121.49934,24.979515,"新北市","中和區"
"撞路樹、電桿","2023",6,12,18,"雨","日間自然光線",50,"直路","路肩、路緣","柏油","濕潤","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",29,"不明",120.172133,23.456024,"嘉義縣","東石鄉"
"穿越道路中","2023",6,12,19,"晴","夜間(或隧道、地下道、涵洞)無照明",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",24,"未使用",120.694843,24.102103,"臺中市","大里區"
"穿越道路中","2023",6,12,19,"晴","夜間(或隧道、地下道、涵洞)無照明",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",93,"非駕駛人",120.694843,24.102103,"臺中市","大里區"
"對撞","2023",6,13,11,"陰","日間自然光線",50,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",22,"未使用",120.971413,22.544067,"臺東縣","太麻里鄉"
"對撞","2023",6,13,11,"陰","日間自然光線",50,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",54,"未使用",120.971413,22.544067,"臺東縣","太麻里鄉"
"追撞","2023",6,13,16,"晴","日間自然光線",70,"四岔路","交叉口附近","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",43,"未使用",121.081683,24.900572,"桃園市","楊梅區"
"追撞","2023",6,13,16,"晴","日間自然光線",70,"四岔路","交叉口附近","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",70,"未使用",121.081683,24.900572,"桃園市","楊梅區"
"追撞","2023",6,13,16,"晴","日間自然光線",70,"四岔路","交叉口附近","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",63,"非駕駛人",121.081683,24.900572,"桃園市","楊梅區"
"其他","2023",6,13,17,"晴","日間自然光線",60,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",30,"未使用",120.950389,24.588645,"苗栗縣","獅潭鄉"
"其他","2023",6,13,17,"晴","日間自然光線",60,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",51,"未使用",120.950389,24.588645,"苗栗縣","獅潭鄉"
"撞護欄(樁)","2023",6,13,18,"陰","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",66,"不明",120.585481,23.988278,"彰化縣","大村鄉"
"路口交岔撞","2023",6,14,7,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",64,"未使用",120.416171,23.72618,"雲林縣","虎尾鎮"
"路口交岔撞","2023",6,14,7,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",44,"未使用",120.416171,23.72618,"雲林縣","虎尾鎮"
"追撞","2023",6,14,7,"陰","日間自然光線",60,"直路","機車專用道","柏油","濕潤","良好","正常","雙向禁止超車線","快慢車道分隔線","有",29,"不明",120.54982,23.623906,"雲林縣","古坑鄉"
"追撞","2023",6,14,7,"陰","日間自然光線",60,"直路","機車專用道","柏油","濕潤","良好","正常","雙向禁止超車線","快慢車道分隔線","有",78,"非駕駛人",120.54982,23.623906,"雲林縣","古坑鄉"
"撞路樹、電桿","2023",6,14,8,"晴","日間自然光線",50,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",36,"未使用",121.07137,22.797245,"臺東縣","成功鎮"
"撞路樹、電桿","2023",6,14,8,"晴","日間自然光線",50,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",37,"未使用",121.07137,22.797245,"臺東縣","成功鎮"
"其他","2023",6,14,10,"晴","日間自然光線",50,"四岔路","交叉口附近","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",61,"不明",120.292044,22.96633,"臺南市","歸仁區"
"其他","2023",6,14,10,"晴","日間自然光線",50,"四岔路","交叉口附近","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",75,"未使用",120.292044,22.96633,"臺南市","歸仁區"
"其他","2023",6,14,10,"晴","日間自然光線",50,"四岔路","交叉口附近","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",71,"未使用",120.292044,22.96633,"臺南市","歸仁區"
"其他","2023",6,14,10,"晴","日間自然光線",50,"四岔路","交叉口附近","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",62,"未使用",120.292044,22.96633,"臺南市","歸仁區"
"其他","2023",6,14,10,"晴","日間自然光線",50,"四岔路","交叉口附近","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",62,"未使用",120.292044,22.96633,"臺南市","歸仁區"
"其他","2023",6,14,10,"晴","日間自然光線",50,"四岔路","交叉口附近","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",56,"未使用",120.292044,22.96633,"臺南市","歸仁區"
"其他","2023",6,14,10,"晴","日間自然光線",50,"四岔路","交叉口附近","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",63,"未使用",120.292044,22.96633,"臺南市","歸仁區"
"其他","2023",6,14,10,"晴","日間自然光線",50,"四岔路","交叉口附近","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",81,"未使用",120.292044,22.96633,"臺南市","歸仁區"
"其他","2023",6,14,10,"晴","日間自然光線",50,"四岔路","交叉口附近","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",39,"未使用",120.292044,22.96633,"臺南市","歸仁區"
"其他","2023",6,14,10,"晴","日間自然光線",50,"四岔路","交叉口附近","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",28,"未使用",120.292044,22.96633,"臺南市","歸仁區"
"其他","2023",6,14,10,"晴","日間自然光線",50,"四岔路","交叉口附近","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",74,"未使用",120.292044,22.96633,"臺南市","歸仁區"
"其他","2023",6,14,10,"晴","日間自然光線",50,"四岔路","交叉口附近","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",65,"未使用",120.292044,22.96633,"臺南市","歸仁區"
"其他","2023",6,14,10,"晴","日間自然光線",50,"四岔路","交叉口附近","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",24,"未使用",120.292044,22.96633,"臺南市","歸仁區"
"其他","2023",6,14,10,"晴","日間自然光線",50,"四岔路","交叉口附近","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",73,"未使用",120.292044,22.96633,"臺南市","歸仁區"
"其他","2023",6,14,10,"晴","日間自然光線",50,"四岔路","交叉口附近","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",65,"未使用",120.292044,22.96633,"臺南市","歸仁區"
"同向擦撞","2023",6,14,15,"晴","日間自然光線",50,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",28,"未使用",120.564003,24.123643,"臺中市","大肚區"
"同向擦撞","2023",6,14,15,"晴","日間自然光線",50,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",69,"未使用",120.564003,24.123643,"臺中市","大肚區"
"同向擦撞","2023",6,14,15,"晴","日間自然光線",50,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",29,"未使用",120.564003,24.123643,"臺中市","大肚區"
"路上翻車、摔倒","2023",6,14,16,"晴","日間自然光線",60,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",41,"未使用",120.590099,22.541355,"屏東縣","潮州鎮"
"衝出路外","2023",6,14,17,"晴","晨或暮光",60,"彎曲路及附近","路肩、路緣","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",20,"不明",121.002406,24.937472,"新竹縣","新豐鄉"
"衝出路外","2023",6,14,17,"晴","晨或暮光",60,"彎曲路及附近","路肩、路緣","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",19,"非駕駛人",121.002406,24.937472,"新竹縣","新豐鄉"
"衝出路外","2023",6,14,17,"晴","晨或暮光",60,"彎曲路及附近","路肩、路緣","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",18,"非駕駛人",121.002406,24.937472,"新竹縣","新豐鄉"
"側撞","2023",6,14,20,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","無",28,"未使用",120.694446,24.158399,"臺中市","北區"
