"事故類型及型態子類別名稱","發生年度","發生月份","發生日期","發生時間","天候名稱","光線名稱","速限.第1當事者","道路型態子類別名稱","事故位置子類別名稱","路面狀況.路面鋪裝名稱","路面狀況.路面狀態名稱","道路障礙.視距品質名稱","號誌.號誌動作名稱","車道劃分設施.分向設施大類別名稱","車道劃分設施.分道設施.快慢車道間名稱","車道劃分設施.分道設施.路面邊線名稱","當事者事故發生時年齡","行動電話或電腦或其他相類功能裝置名稱","經度","緯度","縣市","鄉鎮"
"穿越道路中","2020",8,3,17,"晴","日間自然光線",50,"多岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",66,"未使用",120.276527,23.601106,"雲林縣","北港鎮"
"穿越道路中","2020",8,3,17,"晴","日間自然光線",50,"多岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",95,"非汽(機)車駕駛人",120.276527,23.601106,"雲林縣","北港鎮"
"路上翻車、摔倒","2020",8,3,17,"雨","日間自然光線",40,"四岔路","交叉路口內","柏油","濕潤","良好","正常","中央分向島","寛式快慢車道分隔島(50公分以上)","無",20,"未使用",120.602761,24.18267,"臺中市","西屯區"
"路上翻車、摔倒","2020",8,3,17,"雨","日間自然光線",40,"四岔路","交叉路口內","柏油","濕潤","良好","正常","中央分向島","寛式快慢車道分隔島(50公分以上)","無",33,"未使用",120.602761,24.18267,"臺中市","西屯區"
"撞號誌、標誌桿","2020",8,3,19,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","快慢車道分隔線","有",44,"未使用",120.434746,23.797249,"雲林縣","西螺鎮"
"穿越道路中","2020",8,3,23,"陰","夜間(或隧道、地下道、涵洞)有照明",60,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","不良","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",41,"非汽(機)車駕駛人",120.934603,23.944587,"南投縣","埔里鎮"
"穿越道路中","2020",8,3,23,"陰","夜間(或隧道、地下道、涵洞)有照明",60,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","不良","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",50,"未使用",120.934603,23.944587,"南投縣","埔里鎮"
"路上翻車、摔倒","2020",8,4,2,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉口附近","柏油","乾燥","良好","無號誌","行車分向線","快慢車道分隔線","無",34,"不明",121.470823,25.034292,"新北市","板橋區"
"側撞","2020",8,4,16,"晴","日間自然光線",50,"多岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",61,"未使用",120.533077,23.776198,"雲林縣","莿桐鄉"
"側撞","2020",8,4,16,"晴","日間自然光線",50,"多岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",70,"非汽(機)車駕駛人",120.533077,23.776198,"雲林縣","莿桐鄉"
"同向擦撞","2020",8,6,15,"晴","日間自然光線",30,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",37,"未使用",120.239503,23.05127,"臺南市","永康區"
"同向擦撞","2020",8,6,15,"晴","日間自然光線",30,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",47,"未使用",120.239503,23.05127,"臺南市","永康區"
"撞交通島","2020",8,6,20,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"直路","交通島(含槽化線)","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",29,"不明",120.311929,23.457251,"嘉義縣","太保市"
"追撞","2020",8,6,22,"晴","夜間(或隧道、地下道、涵洞)無照明",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",52,"未使用",120.594499,23.688259,"雲林縣","斗六市"
"追撞","2020",8,6,22,"晴","夜間(或隧道、地下道、涵洞)無照明",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",66,"未使用",120.594499,23.688259,"雲林縣","斗六市"
"追撞","2020",8,6,22,"晴","夜間(或隧道、地下道、涵洞)無照明",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",41,"未使用",120.594499,23.688259,"雲林縣","斗六市"
"追撞","2020",8,6,22,"晴","夜間(或隧道、地下道、涵洞)無照明",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",57,"未使用",120.594499,23.688259,"雲林縣","斗六市"
"追撞","2020",8,6,22,"晴","夜間(或隧道、地下道、涵洞)無照明",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",59,"不明",120.594499,23.688259,"雲林縣","斗六市"
"路口交岔撞","2020",8,6,23,"晴","夜間(或隧道、地下道、涵洞)有照明",30,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",28,"未使用",120.135245,23.076369,"臺南市","南區"
"路口交岔撞","2020",8,6,23,"晴","夜間(或隧道、地下道、涵洞)有照明",30,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",42,"未使用",120.135245,23.076369,"臺南市","南區"
"其他","2020",8,7,16,"晴","日間自然光線",50,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",1,"非汽(機)車駕駛人",120.928948,24.021128,"南投縣","埔里鎮"
"其他","2020",8,7,16,"晴","日間自然光線",50,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",46,"未使用",120.928948,24.021128,"南投縣","埔里鎮"
"其他","2020",8,7,20,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",64,"未使用",120.722051,24.1524,"臺中市","太平區"
"其他","2020",8,7,20,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",44,"非汽(機)車駕駛人",120.722051,24.1524,"臺中市","太平區"
"其他","2020",8,7,20,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",38,"非汽(機)車駕駛人",120.722051,24.1524,"臺中市","太平區"
"其他","2020",8,7,20,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",54,"未使用",120.722051,24.1524,"臺中市","太平區"
"其他","2020",8,7,20,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",65,"未使用",120.722051,24.1524,"臺中市","太平區"
"撞護欄(樁)","2020",8,8,0,"晴","夜間(或隧道、地下道、涵洞)無照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",18,"未使用",121.575671,23.813368,"花蓮縣","壽豐鄉"
"撞護欄(樁)","2020",8,8,0,"晴","夜間(或隧道、地下道、涵洞)無照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",18,"未使用",121.575671,23.813368,"花蓮縣","壽豐鄉"
"路口交岔撞","2020",8,8,0,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","有",54,"未使用",120.671028,23.977034,"南投縣","草屯鎮"
"路口交岔撞","2020",8,8,0,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","有",27,"未使用",120.671028,23.977034,"南投縣","草屯鎮"
"路口交岔撞","2020",8,8,0,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","有",54,"未使用",120.671028,23.977034,"南投縣","草屯鎮"
"其他","2020",8,8,7,"晴","日間自然光線",40,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",76,"未使用",120.5445,24.0775,"彰化縣","福興鄉"
"其他","2020",8,8,7,"晴","日間自然光線",40,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",53,"未使用",120.5445,24.0775,"彰化縣","福興鄉"
"其他","2020",8,8,10,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",53,"未使用",120.565891,24.268636,"臺中市","清水區"
"其他","2020",8,8,10,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",64,"未使用",120.565891,24.268636,"臺中市","清水區"
"路口交岔撞","2020",8,8,11,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",60,"不明",121.20808,25.084545,"桃園市","大園區"
"路口交岔撞","2020",8,8,11,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",39,"未使用",121.20808,25.084545,"桃園市","大園區"
"路口交岔撞","2020",8,8,12,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",23,"未使用",120.466744,22.57473,"屏東縣","萬丹鄉"
"路口交岔撞","2020",8,8,12,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",42,"未使用",120.466744,22.57473,"屏東縣","萬丹鄉"
"路口交岔撞","2020",8,8,12,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",5,"未使用",120.466744,22.57473,"屏東縣","萬丹鄉"
"其他","2020",8,8,16,"晴","日間自然光線",50,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",22,"未使用",120.503569,22.465222,"屏東縣","南州鄉"
"其他","2020",8,8,16,"晴","日間自然光線",50,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",42,"未使用",120.503569,22.465222,"屏東縣","南州鄉"
"撞路樹、電桿","2020",8,9,4,"晴","夜間(或隧道、地下道、涵洞)有照明",70,"四岔路","交叉口附近","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","有",34,"未使用",120.157718,23.062342,"臺南市","南區"
"側撞","2020",8,9,5,"晴","晨或暮光",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",28,"未使用",120.477197,23.674317,"雲林縣","斗南鎮"
"側撞","2020",8,9,5,"晴","晨或暮光",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",75,"非汽(機)車駕駛人",120.477197,23.674317,"雲林縣","斗南鎮"
"路上翻車、摔倒","2020",8,9,7,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",38,"未使用",121.453971,25.033547,"新北市","新莊區"
"同向擦撞","2020",8,9,9,"晴","日間自然光線",70,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",37,"未使用",120.696202,22.167087,"屏東縣","枋山鄉"
"同向擦撞","2020",8,9,9,"晴","日間自然光線",70,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",77,"未使用",120.696202,22.167087,"屏東縣","枋山鄉"
"穿越道路中","2020",8,9,12,"晴","日間自然光線",50,"直路","機車優先道","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",28,"未使用",120.182942,22.998241,"臺南市","安平區"
"穿越道路中","2020",8,9,12,"晴","日間自然光線",50,"直路","機車優先道","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",23,"非汽(機)車駕駛人",120.182942,22.998241,"臺南市","安平區"
"穿越道路中","2020",8,9,12,"晴","日間自然光線",50,"直路","機車優先道","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",79,"非汽(機)車駕駛人",120.182942,22.998241,"臺南市","安平區"
"路口交岔撞","2020",8,9,13,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",29,"未使用",120.668271,24.198255,"臺中市","北屯區"
"路口交岔撞","2020",8,9,13,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",62,"未使用",120.668271,24.198255,"臺中市","北屯區"
"側撞","2020",8,9,16,"晴","日間自然光線",70,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",45,"未使用",120.355077,23.483148,"嘉義縣","太保市"
"側撞","2020",8,9,16,"晴","日間自然光線",70,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",33,"未使用",120.355077,23.483148,"嘉義縣","太保市"
"路口交岔撞","2020",8,9,19,"晴","夜間(或隧道、地下道、涵洞)有照明",70,"三岔路","交叉口附近","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","有",22,"未使用",121.406228,23.630513,"花蓮縣","光復鄉"
"路口交岔撞","2020",8,9,19,"晴","夜間(或隧道、地下道、涵洞)有照明",70,"三岔路","交叉口附近","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","有",20,"未使用",121.406228,23.630513,"花蓮縣","光復鄉"
"路口交岔撞","2020",8,9,19,"晴","夜間(或隧道、地下道、涵洞)有照明",70,"三岔路","交叉口附近","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","有",58,"未使用",121.406228,23.630513,"花蓮縣","光復鄉"
"其他","2020",8,10,6,"晴","日間自然光線",50,"三岔路","快車道","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",81,"不明",120.30504,23.213117,"臺南市","官田區"
"其他","2020",8,10,6,"晴","日間自然光線",50,"三岔路","快車道","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",63,"未使用",120.30504,23.213117,"臺南市","官田區"
"側撞","2020",8,10,8,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",36,"未使用",120.288501,23.137615,"臺南市","善化區"
"側撞","2020",8,10,8,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",85,"非汽(機)車駕駛人",120.288501,23.137615,"臺南市","善化區"
"側撞","2020",8,10,10,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",27,"未使用",121.592359,23.940617,"花蓮縣","吉安鄉"
"側撞","2020",8,10,10,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",27,"未使用",121.592359,23.940617,"花蓮縣","吉安鄉"
"路口交岔撞","2020",8,10,14,"陰","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","有",21,"不明",120.368232,23.959726,"彰化縣","芳苑鄉"
"路口交岔撞","2020",8,10,14,"陰","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","有",36,"未使用",120.368232,23.959726,"彰化縣","芳苑鄉"
"撞護欄(樁)","2020",8,11,6,"晴","日間自然光線",50,"三岔路","交叉口附近","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",41,"未使用",120.5445,24.0775,"彰化縣","彰化市"
"同向擦撞","2020",8,11,9,"雨","日間自然光線",60,"三岔路","交叉口附近","柏油","濕潤","良好","正常","雙向禁止超車線","快慢車道分隔線","有",65,"未使用",120.467188,22.461323,"屏東縣","東港鎮"
"同向擦撞","2020",8,11,9,"雨","日間自然光線",60,"三岔路","交叉口附近","柏油","濕潤","良好","正常","雙向禁止超車線","快慢車道分隔線","有",46,"未使用",120.467188,22.461323,"屏東縣","東港鎮"
"其他","2020",8,11,15,"陰","日間自然光線",50,"直路","穿越道附近","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",52,"不明",120.640065,24.134841,"臺中市","南屯區"
"其他","2020",8,11,15,"陰","日間自然光線",50,"直路","穿越道附近","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",75,"不明",120.640065,24.134841,"臺中市","南屯區"
"其他","2020",8,11,15,"陰","日間自然光線",50,"直路","穿越道附近","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",70,"非汽(機)車駕駛人",120.640065,24.134841,"臺中市","南屯區"
"其他","2020",8,11,15,"陰","日間自然光線",50,"直路","穿越道附近","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",74,"非汽(機)車駕駛人",120.640065,24.134841,"臺中市","南屯區"
"其他","2020",8,11,15,"陰","日間自然光線",50,"直路","穿越道附近","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",56,"未使用",120.640065,24.134841,"臺中市","南屯區"
"側撞","2020",8,11,19,"晴","夜間(或隧道、地下道、涵洞)有照明",60,"三岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","有",46,"未使用",121.827038,24.607961,"宜蘭縣","蘇澳鎮"
"側撞","2020",8,11,19,"晴","夜間(或隧道、地下道、涵洞)有照明",60,"三岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","有",35,"未使用",121.827038,24.607961,"宜蘭縣","蘇澳鎮"
"側撞","2020",8,11,19,"晴","夜間(或隧道、地下道、涵洞)有照明",60,"三岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","有",5,"未使用",121.827038,24.607961,"宜蘭縣","蘇澳鎮"
"路口交岔撞","2020",8,12,6,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",44,"非汽(機)車駕駛人",121.321577,24.950481,"桃園市","八德區"
"路口交岔撞","2020",8,12,6,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",42,"未使用",121.321577,24.950481,"桃園市","八德區"
"路口交岔撞","2020",8,12,6,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",69,"未使用",121.321577,24.950481,"桃園市","八德區"
"路上翻車、摔倒","2020",8,12,10,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",42,"未使用",121.384876,23.110432,"臺東縣","成功鎮"
"路上翻車、摔倒","2020",8,12,10,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",69,"未使用",121.384876,23.110432,"臺東縣","成功鎮"
"側撞","2020",8,12,14,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",76,"未使用",121.484434,25.068983,"新北市","三重區"
"側撞","2020",8,12,14,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",40,"未使用",121.484434,25.068983,"新北市","三重區"
"路口交岔撞","2020",8,12,19,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","無",12,"未使用",120.464542,22.586396,"屏東縣","萬丹鄉"
"路口交岔撞","2020",8,12,19,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","無",21,"未使用",120.464542,22.586396,"屏東縣","萬丹鄉"
"撞護欄(樁)","2020",8,12,20,"陰","夜間(或隧道、地下道、涵洞)無照明",90,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",38,"未使用",120.703645,24.489687,"苗栗縣","通霄鎮"
"撞護欄(樁)","2020",8,12,20,"陰","夜間(或隧道、地下道、涵洞)無照明",90,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",33,"非汽(機)車駕駛人",120.703645,24.489687,"苗栗縣","通霄鎮"
"其他","2020",8,12,22,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","交叉口附近","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","無",41,"不明",120.707031,24.136402,"臺中市","東區"
"其他","2020",8,12,22,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","交叉口附近","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","無",37,"不明",120.707031,24.136402,"臺中市","東區"
"穿越道路中","2020",8,13,5,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",71,"未使用",121.69691,25.154059,"基隆市","安樂區"
"穿越道路中","2020",8,13,5,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",80,"非汽(機)車駕駛人",121.69691,25.154059,"基隆市","安樂區"
"側撞","2020",8,13,8,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",75,"未使用",121.505044,24.994222,"新北市","中和區"
"側撞","2020",8,13,8,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",59,"未使用",121.505044,24.994222,"新北市","中和區"
"穿越道路中","2020",8,13,20,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"其他","一般車道(未劃分快慢車道)","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","無",39,"未使用",120.617248,24.346394,"臺中市","大甲區"
"穿越道路中","2020",8,13,20,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"其他","一般車道(未劃分快慢車道)","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","無",83,"非汽(機)車駕駛人",120.617248,24.346394,"臺中市","大甲區"
"穿越道路中","2020",8,14,4,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉口附近","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","無",24,"未使用",120.67955,24.142499,"臺中市","中區"
"穿越道路中","2020",8,14,4,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉口附近","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","無",51,"未使用",120.67955,24.142499,"臺中市","中區"
"對撞","2020",8,14,4,"晴","晨或暮光",50,"三岔路","交叉口附近","柏油","乾燥","良好","無動作","雙向禁止超車線","快慢車道分隔線","有",18,"未使用",120.342833,22.657622,"高雄市","鳥松區"
"對撞","2020",8,14,4,"晴","晨或暮光",50,"三岔路","交叉口附近","柏油","乾燥","良好","無動作","雙向禁止超車線","快慢車道分隔線","有",69,"未使用",120.342833,22.657622,"高雄市","鳥松區"
"撞交通島","2020",8,14,23,"陰","日間自然光線",50,"四岔路","交叉路口內","柏油","濕潤","良好","正常","無","未繪設快慢車道分隔線","無",67,"未使用",120.663855,24.124833,"臺中市","南區"
"側撞","2020",8,15,7,"晴","日間自然光線",70,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","快慢車道分隔線","有",62,"未使用",120.444488,24.027822,"彰化縣","福興鄉"
"側撞","2020",8,15,7,"晴","日間自然光線",70,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","快慢車道分隔線","有",20,"未使用",120.444488,24.027822,"彰化縣","福興鄉"
"側撞","2020",8,15,12,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",68,"未使用",120.496866,22.675028,"屏東縣","屏東市"
"側撞","2020",8,15,12,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",25,"未使用",120.496866,22.675028,"屏東縣","屏東市"
"其他","2020",8,15,12,"晴","日間自然光線",30,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",29,"不明",120.256566,23.032524,"臺南市","永康區"
"其他","2020",8,15,12,"晴","日間自然光線",30,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",70,"不明",120.256566,23.032524,"臺南市","永康區"
"撞路樹、電桿","2020",8,15,13,"陰","日間自然光線",40,"彎曲路及附近","路肩、路緣","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",34,"不明",120.41052,23.749602,"雲林縣","二崙鄉"
"撞路樹、電桿","2020",8,15,13,"陰","日間自然光線",40,"彎曲路及附近","路肩、路緣","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",49,"非汽(機)車駕駛人",120.41052,23.749602,"雲林縣","二崙鄉"
"撞路樹、電桿","2020",8,15,13,"陰","日間自然光線",40,"彎曲路及附近","路肩、路緣","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",40,"非汽(機)車駕駛人",120.41052,23.749602,"雲林縣","二崙鄉"
"其他","2020",8,15,17,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",66,"未使用",121.434483,24.988451,"新北市","板橋區"
"其他","2020",8,15,17,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",38,"未使用",121.434483,24.988451,"新北市","板橋區"
"其他","2020",8,15,17,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",60,"未使用",121.434483,24.988451,"新北市","板橋區"
"路口交岔撞","2020",8,15,22,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",25,"未使用",121.149254,22.763538,"臺東縣","臺東市"
"路口交岔撞","2020",8,15,22,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",52,"未使用",121.149254,22.763538,"臺東縣","臺東市"
"側撞","2020",8,16,5,"晴","日間自然光線",60,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",32,"不明",120.906264,24.746104,"新竹市","香山區"
