"事故類型及型態子類別名稱","發生年度","發生月份","發生日期","發生時間","天候名稱","光線名稱","速限.第1當事者","道路型態子類別名稱","事故位置子類別名稱","路面狀況.路面鋪裝名稱","路面狀況.路面狀態名稱","道路障礙.視距品質名稱","號誌.號誌動作名稱","車道劃分設施.分向設施大類別名稱","車道劃分設施.分道設施.快慢車道間名稱","車道劃分設施.分道設施.路面邊線名稱","當事者事故發生時年齡","行動電話或電腦或其他相類功能裝置名稱","經度","緯度","縣市","鄉鎮"
"其他","2021",7,26,13,"晴","日間自然光線",50,"橋樑","機車專用道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","無",37,"未使用",121.515477,25.017918,"新北市","永和區"
"其他","2021",7,26,13,"晴","日間自然光線",50,"橋樑","機車專用道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","無",8,"非駕駛人",121.515477,25.017918,"新北市","永和區"
"其他","2021",7,26,13,"晴","日間自然光線",50,"橋樑","機車專用道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","無",55,"未使用",121.515477,25.017918,"新北市","永和區"
"側撞","2021",7,26,16,"晴","日間自然光線",50,"三岔路","交叉口附近","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",73,"不明",120.665285,24.147474,"臺中市","西區"
"側撞","2021",7,26,16,"晴","日間自然光線",50,"三岔路","交叉口附近","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",29,"不明",120.665285,24.147474,"臺中市","西區"
"撞交通島","2021",7,26,18,"晴","日間自然光線",50,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","無",52,"未使用",121.209778,24.964084,"桃園市","中壢區"
"衝出路外","2021",7,26,21,"晴","夜間(或隧道、地下道、涵洞)有照明",25,"彎曲路及附近","路肩、路緣","柏油","乾燥","不良","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",22,"未使用",120.298578,23.419315,"嘉義縣","鹿草鄉"
"同向擦撞","2021",7,27,16,"晴","日間自然光線",50,"直路","慢車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",64,"未使用",120.442154,22.4774,"屏東縣","新園鄉"
"同向擦撞","2021",7,27,16,"晴","日間自然光線",50,"直路","慢車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",59,"未使用",120.442154,22.4774,"屏東縣","新園鄉"
"同向擦撞","2021",7,27,16,"晴","日間自然光線",50,"直路","慢車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",46,"未使用",120.442154,22.4774,"屏東縣","新園鄉"
"追撞","2021",7,27,17,"晴","日間自然光線",90,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",69,"非駕駛人",121.325041,24.954143,"桃園市","八德區"
"追撞","2021",7,27,17,"晴","日間自然光線",90,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",2,"非駕駛人",121.325041,24.954143,"桃園市","八德區"
"追撞","2021",7,27,17,"晴","日間自然光線",90,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",63,"非駕駛人",121.325041,24.954143,"桃園市","八德區"
"追撞","2021",7,27,17,"晴","日間自然光線",90,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",28,"非駕駛人",121.325041,24.954143,"桃園市","八德區"
"追撞","2021",7,27,17,"晴","日間自然光線",90,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",61,"未使用",121.325041,24.954143,"桃園市","八德區"
"追撞","2021",7,27,17,"晴","日間自然光線",90,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",65,"未使用",121.325041,24.954143,"桃園市","八德區"
"追撞","2021",7,27,17,"晴","日間自然光線",90,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",73,"未使用",121.325041,24.954143,"桃園市","八德區"
"追撞","2021",7,27,17,"晴","日間自然光線",90,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",50,"未使用",121.325041,24.954143,"桃園市","八德區"
"追撞","2021",7,27,17,"晴","日間自然光線",90,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",24,"未使用",121.325041,24.954143,"桃園市","八德區"
"追撞","2021",7,27,17,"晴","日間自然光線",90,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",40,"未使用",121.325041,24.954143,"桃園市","八德區"
"路上翻車、摔倒","2021",7,28,1,"陰","夜間(或隧道、地下道、涵洞)無照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",67,"不明",120.622731,22.337234,"屏東縣","枋山鄉"
"路上翻車、摔倒","2021",7,28,6,"晴","日間自然光線",50,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",110,"",120.772645,24.197222,"臺中市","北屯區"
"路上翻車、摔倒","2021",7,28,6,"晴","日間自然光線",50,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",110,"",120.772645,24.197222,"臺中市","北屯區"
"路上翻車、摔倒","2021",7,28,6,"晴","日間自然光線",50,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",17,"未使用",120.772645,24.197222,"臺中市","北屯區"
"撞護欄(樁)","2021",7,28,7,"晴","日間自然光線",60,"彎曲路及附近","直線匝道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",21,"未使用",120.69536,24.271531,"臺中市","清水區"
"對撞","2021",7,28,7,"晴","日間自然光線",60,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",23,"未使用",120.959055,22.506938,"臺東縣","太麻里鄉"
"對撞","2021",7,28,7,"晴","日間自然光線",60,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",60,"不明",120.959055,22.506938,"臺東縣","太麻里鄉"
"對撞","2021",7,28,7,"晴","日間自然光線",60,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",47,"不明",120.959055,22.506938,"臺東縣","太麻里鄉"
"對撞","2021",7,28,7,"晴","日間自然光線",60,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",42,"未使用",120.959055,22.506938,"臺東縣","太麻里鄉"
"側撞","2021",7,28,9,"晴","日間自然光線",50,"多岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",23,"不明",120.373794,22.625541,"高雄市","鳳山區"
"側撞","2021",7,28,9,"晴","日間自然光線",50,"多岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",34,"未使用",120.373794,22.625541,"高雄市","鳳山區"
"路口交岔撞","2021",7,28,11,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",79,"未使用",121.442516,25.056761,"新北市","新莊區"
"路口交岔撞","2021",7,28,11,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",35,"未使用",121.442516,25.056761,"新北市","新莊區"
"路口交岔撞","2021",7,28,20,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",66,"未使用",120.544718,22.593208,"屏東縣","竹田鄉"
"路口交岔撞","2021",7,28,20,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",26,"未使用",120.544718,22.593208,"屏東縣","竹田鄉"
"路上翻車、摔倒","2021",7,29,7,"陰","日間自然光線",40,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",21,"未使用",120.237734,23.049218,"臺南市","永康區"
"路上翻車、摔倒","2021",7,29,7,"陰","日間自然光線",40,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",45,"未使用",120.237734,23.049218,"臺南市","永康區"
"側撞","2021",7,29,16,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","有",64,"未使用",120.486564,22.609794,"屏東縣","萬丹鄉"
"側撞","2021",7,29,16,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","有",41,"未使用",120.486564,22.609794,"屏東縣","萬丹鄉"
"側撞","2021",7,30,7,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",34,"未使用",121.164458,25.0573,"桃園市","大園區"
"側撞","2021",7,30,7,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",65,"未使用",121.164458,25.0573,"桃園市","大園區"
"撞交通島","2021",7,30,8,"晴","日間自然光線",60,"直路","交通島(含槽化線)","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",72,"未使用",120.679296,23.972447,"南投縣","草屯鎮"
"側撞","2021",7,30,9,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",72,"不明",121.376425,25.054914,"桃園市","龜山區"
"側撞","2021",7,30,9,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",35,"未使用",121.376425,25.054914,"桃園市","龜山區"
"側撞","2021",7,30,9,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",74,"不明",121.376425,25.054914,"桃園市","龜山區"
"撞交通島","2021",7,31,1,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","交叉口附近","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",18,"未使用",121.470289,24.989384,"新北市","土城區"
"其他","2021",7,31,1,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",61,"不明",121.55658,25.028032,"臺北市","信義區"
"其他","2021",7,31,1,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",72,"不明",121.55658,25.028032,"臺北市","信義區"
"其他","2021",7,31,1,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",25,"不明",121.55658,25.028032,"臺北市","信義區"
"其他","2021",7,31,1,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",28,"不明",121.55658,25.028032,"臺北市","信義區"
"其他","2021",7,31,1,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",39,"不明",121.55658,25.028032,"臺北市","信義區"
"其他","2021",7,31,1,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",64,"不明",121.55658,25.028032,"臺北市","信義區"
"其他","2021",7,31,1,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",36,"不明",121.55658,25.028032,"臺北市","信義區"
"其他","2021",7,31,1,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",42,"不明",121.55658,25.028032,"臺北市","信義區"
"其他","2021",7,31,1,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",45,"未使用",121.55658,25.028032,"臺北市","信義區"
"追撞","2021",7,31,7,"晴","日間自然光線",60,"直路","快車道","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",63,"未使用",120.53045,24.237225,"臺中市","梧棲區"
"追撞","2021",7,31,7,"晴","日間自然光線",60,"直路","快車道","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",37,"未使用",120.53045,24.237225,"臺中市","梧棲區"
"撞路樹、電桿","2021",7,31,9,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",41,"非駕駛人",121.069404,22.710388,"臺東縣","臺東市"
"撞路樹、電桿","2021",7,31,9,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",9,"非駕駛人",121.069404,22.710388,"臺東縣","臺東市"
"撞路樹、電桿","2021",7,31,9,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",41,"未使用",121.069404,22.710388,"臺東縣","臺東市"
"撞路樹、電桿","2021",7,31,9,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",5,"非駕駛人",121.069404,22.710388,"臺東縣","臺東市"
"倒車撞","2021",7,31,15,"雨","日間自然光線",60,"直路","路肩、路緣","柏油","濕潤","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",45,"未使用",120.232912,23.617432,"雲林縣","四湖鄉"
"倒車撞","2021",7,31,15,"雨","日間自然光線",60,"直路","路肩、路緣","柏油","濕潤","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",58,"未使用",120.232912,23.617432,"雲林縣","四湖鄉"
"撞號誌、標誌桿","2021",7,31,16,"雨","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","正常","中央分向島","未繪設快慢車道分隔線","有",62,"未使用",121.711565,25.114249,"基隆市","暖暖區"
"側撞","2021",7,31,18,"晴","晨或暮光",50,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",61,"未使用",120.667945,24.114561,"臺中市","南區"
"側撞","2021",7,31,18,"晴","晨或暮光",50,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",53,"未使用",120.667945,24.114561,"臺中市","南區"
"追撞","2021",8,2,11,"暴雨","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",49,"未使用",120.272627,23.339662,"臺南市","鹽水區"
"追撞","2021",8,2,11,"暴雨","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",51,"未使用",120.272627,23.339662,"臺南市","鹽水區"
"撞護欄(樁)","2021",8,2,12,"暴雨","日間自然光線",90,"直路","直線匝道","柏油","濕潤","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",50,"不明",120.481275,22.569148,"屏東縣","萬丹鄉"
"追撞","2021",8,2,19,"雨","夜間(或隧道、地下道、涵洞)有照明",60,"三岔路","交叉口附近","柏油","濕潤","不良","正常","雙向禁止超車線","快慢車道分隔線","有",45,"非駕駛人",121.145035,22.932031,"臺東縣","鹿野鄉"
"追撞","2021",8,2,19,"雨","夜間(或隧道、地下道、涵洞)有照明",60,"三岔路","交叉口附近","柏油","濕潤","不良","正常","雙向禁止超車線","快慢車道分隔線","有",54,"未使用",121.145035,22.932031,"臺東縣","鹿野鄉"
"追撞","2021",8,2,19,"雨","夜間(或隧道、地下道、涵洞)有照明",60,"三岔路","交叉口附近","柏油","濕潤","不良","正常","雙向禁止超車線","快慢車道分隔線","有",52,"未使用",121.145035,22.932031,"臺東縣","鹿野鄉"
"追撞","2021",8,2,19,"雨","夜間(或隧道、地下道、涵洞)有照明",60,"三岔路","交叉口附近","柏油","濕潤","不良","正常","雙向禁止超車線","快慢車道分隔線","有",37,"非駕駛人",121.145035,22.932031,"臺東縣","鹿野鄉"
"對向擦撞","2021",8,3,10,"晴","日間自然光線",40,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",41,"不明",121.55661,23.733981,"花蓮縣","豐濱鄉"
"對向擦撞","2021",8,3,10,"晴","日間自然光線",40,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",40,"未使用",121.55661,23.733981,"花蓮縣","豐濱鄉"
"對向擦撞","2021",8,3,10,"晴","日間自然光線",40,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",25,"非駕駛人",121.55661,23.733981,"花蓮縣","豐濱鄉"
"衝出路外","2021",8,3,11,"雨","日間自然光線",30,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","無","未繪設快慢車道分隔線","無",51,"未使用",120.407469,23.930397,"彰化縣","二林鎮"
"追撞","2021",8,3,16,"陰","日間自然光線",30,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",57,"未使用",121.594433,23.939998,"花蓮縣","吉安鄉"
"追撞","2021",8,3,16,"陰","日間自然光線",30,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",77,"未使用",121.594433,23.939998,"花蓮縣","吉安鄉"
"穿越道路中","2021",8,3,17,"陰","日間自然光線",50,"四岔路","交叉口附近","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",84,"非駕駛人",121.414232,25.018608,"新北市","樹林區"
"穿越道路中","2021",8,3,17,"陰","日間自然光線",50,"四岔路","交叉口附近","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",57,"不明",121.414232,25.018608,"新北市","樹林區"
"同向通行中","2021",8,3,19,"雨","夜間(或隧道、地下道、涵洞)有照明",40,"三岔路","交叉路口內","柏油","濕潤","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",36,"未使用",121.57616,25.052923,"臺北市","內湖區"
"同向通行中","2021",8,3,19,"雨","夜間(或隧道、地下道、涵洞)有照明",40,"三岔路","交叉路口內","柏油","濕潤","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",42,"非駕駛人",121.57616,25.052923,"臺北市","內湖區"
"對向通行中","2021",8,4,10,"陰","日間自然光線",50,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",26,"不明",120.181778,23.163125,"臺南市","佳里區"
"對向通行中","2021",8,4,10,"陰","日間自然光線",50,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",39,"未使用",120.181778,23.163125,"臺南市","佳里區"
"對向通行中","2021",8,4,10,"陰","日間自然光線",50,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",84,"未使用",120.181778,23.163125,"臺南市","佳里區"
"衝出路外","2021",8,4,17,"陰","日間自然光線",40,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",16,"不明",121.548314,23.688892,"花蓮縣","豐濱鄉"
"衝出路外","2021",8,4,17,"陰","日間自然光線",40,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",46,"不明",121.548314,23.688892,"花蓮縣","豐濱鄉"
"衝出路外","2021",8,4,17,"陰","日間自然光線",40,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",30,"不明",121.548314,23.688892,"花蓮縣","豐濱鄉"
"追撞","2021",8,5,4,"晴","夜間(或隧道、地下道、涵洞)有照明",100,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",37,"不明",121.2183,24.971384,"桃園市","中壢區"
"追撞","2021",8,5,4,"晴","夜間(或隧道、地下道、涵洞)有照明",100,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",42,"未使用",121.2183,24.971384,"桃園市","中壢區"
"追撞","2021",8,5,4,"晴","夜間(或隧道、地下道、涵洞)有照明",100,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",50,"非駕駛人",121.2183,24.971384,"桃園市","中壢區"
"追撞","2021",8,5,4,"晴","夜間(或隧道、地下道、涵洞)有照明",100,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",61,"未使用",121.2183,24.971384,"桃園市","中壢區"
"同向擦撞","2021",8,5,9,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",51,"未使用",121.174468,24.911403,"桃園市","楊梅區"
"同向擦撞","2021",8,5,9,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",46,"未使用",121.174468,24.911403,"桃園市","楊梅區"
"同向擦撞","2021",8,5,11,"雨","日間自然光線",50,"四岔路","交叉口附近","柏油","濕潤","不良","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",56,"未使用",120.358964,22.793116,"高雄市","燕巢區"
"同向擦撞","2021",8,5,11,"雨","日間自然光線",50,"四岔路","交叉口附近","柏油","濕潤","不良","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",53,"未使用",120.358964,22.793116,"高雄市","燕巢區"
"同向擦撞","2021",8,5,11,"雨","日間自然光線",50,"四岔路","交叉口附近","柏油","濕潤","不良","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",36,"未使用",120.358964,22.793116,"高雄市","燕巢區"
"其他","2021",8,5,13,"雨","日間自然光線",50,"三岔路","交叉路口內","柏油","濕潤","良好","無號誌","無","未繪設快慢車道分隔線","有",61,"未使用",120.483878,24.084418,"彰化縣","鹿港鎮"
"其他","2021",8,5,13,"雨","日間自然光線",50,"三岔路","交叉路口內","柏油","濕潤","良好","無號誌","無","未繪設快慢車道分隔線","有",46,"未使用",120.483878,24.084418,"彰化縣","鹿港鎮"
"其他","2021",8,5,13,"雨","日間自然光線",50,"三岔路","交叉路口內","柏油","濕潤","良好","無號誌","無","未繪設快慢車道分隔線","有",42,"未使用",120.483878,24.084418,"彰化縣","鹿港鎮"
"其他","2021",8,5,13,"雨","日間自然光線",50,"三岔路","交叉路口內","柏油","濕潤","良好","無號誌","無","未繪設快慢車道分隔線","有",45,"未使用",120.483878,24.084418,"彰化縣","鹿港鎮"
"路上翻車、摔倒","2021",8,5,15,"雨","日間自然光線",50,"巷弄","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","行車分向線","未繪設快慢車道分隔線","無",59,"非駕駛人",121.462745,25.123365,"臺北市","北投區"
"追撞","2021",8,5,18,"雨","夜間(或隧道、地下道、涵洞)有照明",40,"四岔路","交叉路口內","柏油","濕潤","良好","正常","無","未繪設快慢車道分隔線","無",47,"未使用",121.303018,25.013468,"桃園市","桃園區"
"追撞","2021",8,5,18,"雨","夜間(或隧道、地下道、涵洞)有照明",40,"四岔路","交叉路口內","柏油","濕潤","良好","正常","無","未繪設快慢車道分隔線","無",62,"未使用",121.303018,25.013468,"桃園市","桃園區"
"衝過(或撞壞)遮斷器","2021",8,5,21,"陰","夜間(或隧道、地下道、涵洞)有照明",15,"有遮斷器","其他","柏油","濕潤","良好","正常","無","未繪設快慢車道分隔線","無",24,"非駕駛人",120.677505,24.409826,"苗栗縣","苑裡鎮"
"衝過(或撞壞)遮斷器","2021",8,5,21,"陰","夜間(或隧道、地下道、涵洞)有照明",15,"有遮斷器","其他","柏油","濕潤","良好","正常","無","未繪設快慢車道分隔線","無",49,"未使用",120.677505,24.409826,"苗栗縣","苑裡鎮"
"其他","2021",8,5,22,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",63,"未使用",121.082781,24.826966,"新竹縣","新埔鎮"
"其他","2021",8,5,22,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",36,"非駕駛人",121.082781,24.826966,"新竹縣","新埔鎮"
"同向擦撞","2021",8,6,10,"雨","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",65,"未使用",121.714236,25.14038,"基隆市","安樂區"
"同向擦撞","2021",8,6,10,"雨","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",35,"未使用",121.714236,25.14038,"基隆市","安樂區"
"其他","2021",8,6,20,"雨","夜間(或隧道、地下道、涵洞)無照明",50,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",41,"未使用",120.996279,24.869983,"新竹縣","新豐鄉"
"其他","2021",8,6,20,"雨","夜間(或隧道、地下道、涵洞)無照明",50,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",52,"未使用",120.996279,24.869983,"新竹縣","新豐鄉"
"其他","2021",8,6,20,"雨","夜間(或隧道、地下道、涵洞)無照明",50,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",16,"未使用",120.996279,24.869983,"新竹縣","新豐鄉"
"側撞","2021",8,6,23,"雨","夜間(或隧道、地下道、涵洞)有照明",60,"四岔路","交叉路口內","柏油","濕潤","良好","正常","無","未繪設快慢車道分隔線","有",27,"未使用",120.334686,23.788466,"雲林縣","崙背鄉"
"側撞","2021",8,6,23,"雨","夜間(或隧道、地下道、涵洞)有照明",60,"四岔路","交叉路口內","柏油","濕潤","良好","正常","無","未繪設快慢車道分隔線","有",51,"未使用",120.334686,23.788466,"雲林縣","崙背鄉"
"側撞","2021",8,6,23,"雨","夜間(或隧道、地下道、涵洞)有照明",60,"四岔路","交叉路口內","柏油","濕潤","良好","正常","無","未繪設快慢車道分隔線","有",37,"未使用",120.334686,23.788466,"雲林縣","崙背鄉"
