"事故類型及型態子類別名稱","發生年度","發生月份","發生日期","發生時間","天候名稱","光線名稱","速限.第1當事者","道路型態子類別名稱","事故位置子類別名稱","路面狀況.路面鋪裝名稱","路面狀況.路面狀態名稱","道路障礙.視距品質名稱","號誌.號誌動作名稱","車道劃分設施.分向設施大類別名稱","車道劃分設施.分道設施.快慢車道間名稱","車道劃分設施.分道設施.路面邊線名稱","當事者事故發生時年齡","行動電話或電腦或其他相類功能裝置名稱","經度","緯度","縣市","鄉鎮"
"撞路樹、電桿","2022",7,2,22,"雨","夜間(或隧道、地下道、涵洞)有照明",70,"直路","路肩、路緣","柏油","濕潤","良好","無號誌","中央分向島","快慢車道分隔線","有",52,"不明",120.402497,23.849172,"彰化縣","竹塘鄉"
"追撞","2022",7,3,14,"晴","日間自然光線",60,"直路","慢車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","無",39,"未使用",120.294113,22.675344,"高雄市","左營區"
"追撞","2022",7,3,14,"晴","日間自然光線",60,"直路","慢車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","無",34,"未使用",120.294113,22.675344,"高雄市","左營區"
"衝出路外","2022",7,3,16,"晴","日間自然光線",60,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",52,"未使用",121.309468,23.271281,"花蓮縣","富里鄉"
"側撞","2022",7,3,21,"晴","夜間(或隧道、地下道、涵洞)有照明",60,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",35,"不明",120.496819,23.755428,"雲林縣","莿桐鄉"
"側撞","2022",7,3,21,"晴","夜間(或隧道、地下道、涵洞)有照明",60,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",21,"不明",120.496819,23.755428,"雲林縣","莿桐鄉"
"側撞","2022",7,3,21,"晴","夜間(或隧道、地下道、涵洞)有照明",60,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",18,"非駕駛人",120.496819,23.755428,"雲林縣","莿桐鄉"
"其他","2022",7,4,3,"雨","夜間(或隧道、地下道、涵洞)有照明",50,"直路","快車道","柏油","濕潤","良好","無號誌","中央分向島","寛式快慢車道分隔島(50公分以上)","無",26,"非駕駛人",120.30152,22.62716,"高雄市","三民區"
"其他","2022",7,4,3,"雨","夜間(或隧道、地下道、涵洞)有照明",50,"直路","快車道","柏油","濕潤","良好","無號誌","中央分向島","寛式快慢車道分隔島(50公分以上)","無",59,"未使用",120.30152,22.62716,"高雄市","三民區"
"追撞","2022",7,4,5,"晴","日間自然光線",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",22,"使用手持或有礙駕駛安全",120.586095,24.220587,"臺中市","龍井區"
"追撞","2022",7,4,5,"晴","日間自然光線",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",27,"不明",120.586095,24.220587,"臺中市","龍井區"
"追撞","2022",7,4,5,"晴","日間自然光線",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",49,"未使用",120.586095,24.220587,"臺中市","龍井區"
"側撞","2022",7,4,7,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",23,"未使用",120.186205,23.543954,"雲林縣","口湖鄉"
"側撞","2022",7,4,7,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",66,"未使用",120.186205,23.543954,"雲林縣","口湖鄉"
"側撞","2022",7,4,12,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","無",40,"未使用",120.696341,24.140358,"臺中市","東區"
"側撞","2022",7,4,12,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","無",81,"未使用",120.696341,24.140358,"臺中市","東區"
"穿越道路中","2022",7,4,19,"雨","夜間(或隧道、地下道、涵洞)有照明",40,"直路","快車道","柏油","濕潤","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",64,"非駕駛人",120.235879,23.11817,"臺南市","安定區"
"穿越道路中","2022",7,4,19,"雨","夜間(或隧道、地下道、涵洞)有照明",40,"直路","快車道","柏油","濕潤","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",62,"未使用",120.235879,23.11817,"臺南市","安定區"
"其他","2022",7,4,23,"晴","夜間(或隧道、地下道、涵洞)有照明",60,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","行車分向線","快慢車道分隔線","有",35,"未使用",120.332331,23.767394,"雲林縣","崙背鄉"
"側撞","2022",7,5,11,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","有",49,"未使用",121.430542,24.997796,"新北市","板橋區"
"側撞","2022",7,5,11,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","有",66,"未使用",121.430542,24.997796,"新北市","板橋區"
"撞護欄(樁)","2022",7,5,12,"晴","日間自然光線",70,"四岔路","交叉口附近","柏油","乾燥","良好","正常","行車分向線","快慢車道分隔線","有",61,"不明",120.39061,23.807718,"雲林縣","二崙鄉"
"側撞","2022",7,5,16,"陰","日間自然光線",50,"四岔路","交叉口附近","柏油","乾燥","良好","正常","雙向禁止超車線","快慢車道分隔線","有",72,"不明",120.534384,24.177177,"臺中市","龍井區"
"側撞","2022",7,5,16,"陰","日間自然光線",50,"四岔路","交叉口附近","柏油","乾燥","良好","正常","雙向禁止超車線","快慢車道分隔線","有",65,"未使用",120.534384,24.177177,"臺中市","龍井區"
"其他","2022",7,5,18,"晴","日間自然光線",110,"直路","加速車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",53,"不明",120.584723,24.09996,"彰化縣","彰化市"
"其他","2022",7,5,18,"晴","日間自然光線",110,"直路","加速車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",38,"未使用",120.584723,24.09996,"彰化縣","彰化市"
"其他","2022",7,5,18,"晴","日間自然光線",110,"直路","加速車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",53,"不明",120.584723,24.09996,"彰化縣","彰化市"
"路上翻車、摔倒","2022",7,6,2,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",19,"未使用",120.582235,24.142025,"臺中市","南屯區"
"衝出路外","2022",7,6,6,"雨","日間自然光線",70,"三岔路","交叉路口內","柏油","濕潤","良好","無號誌","無","未繪設快慢車道分隔線","無",19,"不明",119.650547,23.56453,"澎湖縣","湖西鄉"
"側撞","2022",7,6,6,"晴","日間自然光線",80,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",29,"不明",120.908332,24.762585,"新竹市","香山區"
"側撞","2022",7,6,6,"晴","日間自然光線",80,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",46,"不明",120.908332,24.762585,"新竹市","香山區"
"側撞","2022",7,6,6,"晴","日間自然光線",80,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",41,"不明",120.908332,24.762585,"新竹市","香山區"
"撞路樹、電桿","2022",7,6,7,"晴","日間自然光線",30,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",72,"未使用",120.496652,23.971183,"彰化縣","溪湖鎮"
"其他","2022",7,6,11,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",64,"未使用",120.302743,23.037627,"臺南市","新化區"
"其他","2022",7,6,11,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",42,"未使用",120.302743,23.037627,"臺南市","新化區"
"撞護欄(樁)","2022",7,6,22,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",37,"不明",120.445788,23.780757,"雲林縣","西螺鎮"
"撞路樹、電桿","2022",7,7,2,"晴","夜間(或隧道、地下道、涵洞)有照明",60,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",58,"不明",120.232557,23.53156,"雲林縣","水林鄉"
"其他","2022",7,7,6,"晴","日間自然光線",50,"四岔路","交叉口附近","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","無",50,"未使用",120.295623,22.689444,"高雄市","左營區"
"其他","2022",7,7,6,"晴","日間自然光線",50,"四岔路","交叉口附近","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","無",70,"非駕駛人",120.295623,22.689444,"高雄市","左營區"
"路上翻車、摔倒","2022",7,7,8,"晴","日間自然光線",40,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",15,"不明",121.07132,23.994995,"南投縣","仁愛鄉"
"路上翻車、摔倒","2022",7,7,8,"晴","日間自然光線",40,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",19,"非駕駛人",121.07132,23.994995,"南投縣","仁愛鄉"
"路口交岔撞","2022",7,7,13,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","行車分向線","快慢車道分隔線","有",50,"未使用",120.2859,22.66447,"高雄市","鼓山區"
"路口交岔撞","2022",7,7,13,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","行車分向線","快慢車道分隔線","有",29,"未使用",120.2859,22.66447,"高雄市","鼓山區"
"同向擦撞","2022",7,7,17,"晴","日間自然光線",50,"直路","快車道","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",53,"未使用",121.475046,25.014013,"新北市","板橋區"
"同向擦撞","2022",7,7,17,"晴","日間自然光線",50,"直路","快車道","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",44,"未使用",121.475046,25.014013,"新北市","板橋區"
"其他","2022",7,7,20,"晴","夜間(或隧道、地下道、涵洞)無照明",50,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",44,"不明",120.199936,23.684504,"雲林縣","臺西鄉"
"其他","2022",7,7,20,"晴","夜間(或隧道、地下道、涵洞)無照明",50,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",61,"不明",120.199936,23.684504,"雲林縣","臺西鄉"
"撞護欄(樁)","2022",7,8,6,"晴","日間自然光線",40,"直路","路肩、路緣","柏油","濕潤","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",71,"不明",120.744764,22.000828,"屏東縣","恆春鎮"
"路上翻車、摔倒","2022",7,8,9,"晴","日間自然光線",30,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",68,"未使用",120.804178,24.637584,"苗栗縣","後龍鎮"
"路口交岔撞","2022",7,9,6,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","無",69,"未使用",121.377638,24.945612,"新北市","三峽區"
"路口交岔撞","2022",7,9,6,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","無",47,"不明",121.377638,24.945612,"新北市","三峽區"
"側撞","2022",7,9,16,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",77,"未使用",120.218871,23.007294,"臺南市","北區"
"側撞","2022",7,9,16,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",43,"未使用",120.218871,23.007294,"臺南市","北區"
"側撞","2022",7,9,16,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",19,"未使用",120.218871,23.007294,"臺南市","北區"
"側撞","2022",7,10,7,"晴","日間自然光線",60,"直路","機車優先道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",21,"未使用",121.535774,23.924659,"花蓮縣","壽豐鄉"
"側撞","2022",7,10,7,"晴","日間自然光線",60,"直路","機車優先道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",57,"未使用",121.535774,23.924659,"花蓮縣","壽豐鄉"
"路口交岔撞","2022",7,10,7,"晴","日間自然光線",30,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",23,"未使用",120.459275,24.086707,"彰化縣","鹿港鎮"
"路口交岔撞","2022",7,10,7,"晴","日間自然光線",30,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",48,"未使用",120.459275,24.086707,"彰化縣","鹿港鎮"
"其他","2022",7,10,9,"晴","日間自然光線",30,"直路","路肩、路緣","柏油","乾燥","不良","無號誌","無","未繪設快慢車道分隔線","有",69,"不明",120.546236,22.979756,"高雄市","杉林區"
"其他","2022",7,10,9,"晴","日間自然光線",30,"直路","路肩、路緣","柏油","乾燥","不良","無號誌","無","未繪設快慢車道分隔線","有",111,"",120.546236,22.979756,"高雄市","杉林區"
"路口交岔撞","2022",7,10,16,"晴","日間自然光線",30,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",42,"未使用",121.153032,23.019024,"臺東縣","關山鎮"
"路口交岔撞","2022",7,10,16,"晴","日間自然光線",30,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",23,"未使用",121.153032,23.019024,"臺東縣","關山鎮"
"側撞","2022",7,11,5,"晴","晨或暮光",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",58,"未使用",121.169578,24.935018,"桃園市","楊梅區"
"側撞","2022",7,11,5,"晴","晨或暮光",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",72,"未使用",121.169578,24.935018,"桃園市","楊梅區"
"衝出路外","2022",7,11,7,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",57,"未使用",120.351127,23.626956,"雲林縣","元長鄉"
"路口交岔撞","2022",7,11,11,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","行車分向線","未繪設快慢車道分隔線","有",62,"未使用",121.47844,25.016991,"新北市","板橋區"
"路口交岔撞","2022",7,11,11,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","行車分向線","未繪設快慢車道分隔線","有",68,"未使用",121.47844,25.016991,"新北市","板橋區"
"同向擦撞","2022",7,12,5,"晴","日間自然光線",100,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",48,"未使用",121.127177,24.893967,"桃園市","楊梅區"
"同向擦撞","2022",7,12,5,"晴","日間自然光線",100,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",60,"未使用",121.127177,24.893967,"桃園市","楊梅區"
"同向擦撞","2022",7,12,5,"晴","日間自然光線",100,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",26,"非駕駛人",121.127177,24.893967,"桃園市","楊梅區"
"側撞","2022",7,12,7,"晴","日間自然光線",60,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",36,"未使用",120.313376,23.499654,"嘉義縣","六腳鄉"
"側撞","2022",7,12,7,"晴","日間自然光線",60,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",59,"不明",120.313376,23.499654,"嘉義縣","六腳鄉"
"側撞","2022",7,12,16,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",40,"未使用",120.274045,23.030045,"臺南市","永康區"
"側撞","2022",7,12,16,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",39,"未使用",120.274045,23.030045,"臺南市","永康區"
"追撞","2022",7,12,21,"晴","夜間(或隧道、地下道、涵洞)有照明",70,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",37,"未使用",120.530849,24.123986,"彰化縣","和美鎮"
"追撞","2022",7,12,21,"晴","夜間(或隧道、地下道、涵洞)有照明",70,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",47,"未使用",120.530849,24.123986,"彰化縣","和美鎮"
"追撞","2022",7,12,21,"晴","夜間(或隧道、地下道、涵洞)有照明",70,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",45,"未使用",120.530849,24.123986,"彰化縣","和美鎮"
"追撞","2022",7,12,21,"晴","夜間(或隧道、地下道、涵洞)有照明",70,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",18,"未使用",120.530849,24.123986,"彰化縣","和美鎮"
"追撞","2022",7,12,21,"晴","夜間(或隧道、地下道、涵洞)有照明",70,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",44,"非駕駛人",120.530849,24.123986,"彰化縣","和美鎮"
"撞交通島","2022",7,12,22,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"多岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","有",39,"不明",120.27605,22.924692,"臺南市","歸仁區"
"側撞","2022",7,12,23,"晴","夜間(或隧道、地下道、涵洞)有照明",70,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","有",34,"未使用",121.834658,24.641196,"宜蘭縣","蘇澳鎮"
"側撞","2022",7,12,23,"晴","夜間(或隧道、地下道、涵洞)有照明",70,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","有",50,"不明",121.834658,24.641196,"宜蘭縣","蘇澳鎮"
"撞號誌、標誌桿","2022",7,13,7,"晴","日間自然光線",40,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",23,"不明",120.580968,24.214567,"臺中市","沙鹿區"
"追撞","2022",7,13,8,"晴","日間自然光線",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",47,"未使用",120.603172,23.706403,"雲林縣","斗六市"
"追撞","2022",7,13,8,"晴","日間自然光線",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",73,"未使用",120.603172,23.706403,"雲林縣","斗六市"
"追撞","2022",7,13,8,"晴","日間自然光線",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",51,"未使用",120.603172,23.706403,"雲林縣","斗六市"
"追撞","2022",7,13,8,"晴","日間自然光線",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",41,"未使用",120.603172,23.706403,"雲林縣","斗六市"
"側撞","2022",7,13,16,"晴","日間自然光線",50,"直路","快車道","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",86,"未使用",120.5252,22.89955,"高雄市","美濃區"
"側撞","2022",7,13,16,"晴","日間自然光線",50,"直路","快車道","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",61,"未使用",120.5252,22.89955,"高雄市","美濃區"
"其他","2022",7,13,18,"陰","晨或暮光",40,"直路","慢車道","柏油","濕潤","良好","無號誌","中央分向島","快慢車道分隔線","有",49,"未使用",120.537106,22.638976,"屏東縣","竹田鄉"
"其他","2022",7,13,18,"陰","晨或暮光",40,"直路","慢車道","柏油","濕潤","良好","無號誌","中央分向島","快慢車道分隔線","有",63,"不明",120.537106,22.638976,"屏東縣","竹田鄉"
"衝出路外","2022",7,13,22,"晴","夜間(或隧道、地下道、涵洞)無照明",30,"三岔路","交叉口附近","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",72,"不明",120.33856,23.88569,"彰化縣","芳苑鄉"
"追撞","2022",7,14,7,"晴","日間自然光線",40,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",26,"未使用",120.394701,22.554896,"高雄市","小港區"
"追撞","2022",7,14,7,"晴","日間自然光線",40,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",68,"未使用",120.394701,22.554896,"高雄市","小港區"
"撞護欄(樁)","2022",7,14,18,"晴","晨或暮光",50,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","不良","無號誌","中央分向島","未繪設快慢車道分隔線","有",22,"未使用",121.706558,25.174742,"新北市","萬里區"
"路口交岔撞","2022",7,14,19,"晴","夜間(或隧道、地下道、涵洞)有照明",30,"四岔路","交叉路口內","柏油","乾燥","不良","無號誌","無","未繪設快慢車道分隔線","有",49,"不明",120.363664,23.893586,"彰化縣","芳苑鄉"
"路口交岔撞","2022",7,14,19,"晴","夜間(或隧道、地下道、涵洞)有照明",30,"四岔路","交叉路口內","柏油","乾燥","不良","無號誌","無","未繪設快慢車道分隔線","有",79,"不明",120.363664,23.893586,"彰化縣","芳苑鄉"
"側撞","2022",7,14,19,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",27,"未使用",120.607517,24.111886,"臺中市","烏日區"
"側撞","2022",7,14,19,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",19,"未使用",120.607517,24.111886,"臺中市","烏日區"
"路上翻車、摔倒","2022",7,15,7,"晴","日間自然光線",60,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",24,"未使用",121.727466,24.691322,"宜蘭縣","三星鄉"
"路口交岔撞","2022",7,15,8,"陰","日間自然光線",30,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",60,"未使用",120.456738,24.098188,"彰化縣","鹿港鎮"
"路口交岔撞","2022",7,15,8,"陰","日間自然光線",30,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",45,"未使用",120.456738,24.098188,"彰化縣","鹿港鎮"
"同向通行中","2022",7,15,10,"晴","日間自然光線",50,"橋樑","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",60,"不明",121.479707,25.026104,"新北市","板橋區"
"同向通行中","2022",7,15,10,"晴","日間自然光線",50,"橋樑","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",72,"非駕駛人",121.479707,25.026104,"新北市","板橋區"
"路口交岔撞","2022",7,15,12,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","單向禁止超車線","未繪設快慢車道分隔線","有",73,"未使用",120.317304,23.277951,"臺南市","柳營區"
"路口交岔撞","2022",7,15,12,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","單向禁止超車線","未繪設快慢車道分隔線","有",18,"未使用",120.317304,23.277951,"臺南市","柳營區"
"路口交岔撞","2022",7,15,12,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","單向禁止超車線","未繪設快慢車道分隔線","有",18,"非駕駛人",120.317304,23.277951,"臺南市","柳營區"
"側撞","2022",7,15,14,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",76,"未使用",120.330356,23.291082,"臺南市","柳營區"
"側撞","2022",7,15,14,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",56,"未使用",120.330356,23.291082,"臺南市","柳營區"
"穿越道路中","2022",7,15,19,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","無",72,"非駕駛人",121.643373,25.21557,"新北市","萬里區"
"穿越道路中","2022",7,15,19,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","無",40,"未使用",121.643373,25.21557,"新北市","萬里區"
"同向擦撞","2022",7,15,19,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",37,"未使用",120.2966,22.68684,"高雄市","左營區"
"同向擦撞","2022",7,15,19,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",20,"未使用",120.2966,22.68684,"高雄市","左營區"
"同向擦撞","2022",7,15,19,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",111,"",120.2966,22.68684,"高雄市","左營區"
"同向擦撞","2022",7,15,19,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",57,"非駕駛人",120.2966,22.68684,"高雄市","左營區"
"同向擦撞","2022",7,15,19,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",45,"非駕駛人",120.2966,22.68684,"高雄市","左營區"
"路口交岔撞","2022",7,16,9,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",33,"不明",120.655893,24.190643,"臺中市","北屯區"
"路口交岔撞","2022",7,16,9,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",61,"不明",120.655893,24.190643,"臺中市","北屯區"
"路口交岔撞","2022",7,16,9,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",20,"不明",120.655893,24.190643,"臺中市","北屯區"
"路口交岔撞","2022",7,16,9,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",63,"不明",120.655893,24.190643,"臺中市","北屯區"
"路口交岔撞","2022",7,16,9,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",64,"不明",120.655893,24.190643,"臺中市","北屯區"
